Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,diluent,diluent_concentration_perc,drug,concentration_um,drug_stock_prep_date,drug_prep_method,strain,bleach,well_censor,well_censor_reason,notes
p001,A01,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,JU775,1,,,
p003,F03,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,CB4856,2,,,
p003,F04,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,PD1074,2,,,
p003,F05,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,CX11314,2,,,
p003,F06,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,JU775,2,,,
p003,F07,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,DL238,2,,,
p003,F09,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,CB4856,2,,,
p003,F10,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,PD1074,2,,,
p003,F11,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,CX11314,2,,,
p003,F12,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,JU775,2,,,
p003,G01,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,DL238,2,,,
p003,G02,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,MY16,2,,,
p003,G03,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,CB4856,2,,,
p003,G04,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,PD1074,2,,,
p003,G05,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,CX11314,2,,,
p003,G06,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,JU775,2,,,
p003,G07,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,DL238,2,,,
p003,G09,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,CB4856,2,,,
p003,G10,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,PD1074,2,,,
p003,G11,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,CX11314,2,,,
p003,G12,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,JU775,2,,,
p003,H01,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,DL238,2,,,
p003,H02,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,MY16,2,,,
p003,H03,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,CB4856,2,,,
p003,H04,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,PD1074,2,,,
p003,H05,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,CX11314,2,,,
p003,H06,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,JU775,2,,,
p003,H07,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,DL238,2,,,
p003,H09,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,CB4856,2,,,
p003,H10,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,PD1074,2,,,
p003,H11,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,CX11314,2,,,
p003,H12,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,JU775,2,,,
p004,A01,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,DL238,2,,,
p004,A02,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,MY16,2,,,
p004,A03,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,CB4856,2,,,
p004,A04,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,PD1074,2,,,
p004,A05,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,CX11314,2,,,
p004,A06,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,JU775,2,,,
p004,A07,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,DL238,2,,,
p004,A09,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,CB4856,2,,,
p004,A10,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,PD1074,2,,,
p004,A11,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,CX11314,2,,,
p004,A12,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,JU775,2,,,
p004,B01,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,DL238,2,,,
p004,B02,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,MY16,2,,,
p004,B03,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,CB4856,2,,,
p004,B04,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,PD1074,2,,,
p004,B05,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,CX11314,2,,,
p004,B06,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,JU775,2,,,
p004,B07,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,DL238,2,,,
p004,B09,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,CB4856,2,,,
p004,B10,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,PD1074,2,,,
p004,B11,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,CX11314,2,,,
p004,B12,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,JU775,2,,,
p004,C01,48h,10,15hHB101_20200813,DMSO,1,closantel,1.94038,20200805,serial; see notes,DL238,2,,,
p004,C02,48h,10,15hHB101_20200813,DMSO,1,closantel,1.94038,20200805,serial; see notes,MY16,2,,,
p004,C03,48h,10,15hHB101_20200813,DMSO,1,closantel,1.94038,20200805,serial; see notes,CB4856,2,,,
p004,C04,48h,10,15hHB101_20200813,DMSO,1,closantel,1.94038,20200805,serial; see notes,PD1074,2,,,
p004,C05,48h,10,15hHB101_20200813,DMSO,1,closantel,1.94038,20200805,serial; see notes,CX11314,2,,,
p004,C06,48h,10,15hHB101_20200813,DMSO,1,closantel,1.94038,20200805,serial; see notes,JU775,2,,,
p004,C07,48h,10,15hHB101_20200813,DMSO,1,closantel,1.94038,20200805,serial; see notes,DL238,2,,,
p004,C09,48h,10,15hHB101_20200813,DMSO,1,closantel,1.94038,20200805,serial; see notes,CB4856,2,,,
p004,C10,48h,10,15hHB101_20200813,DMSO,1,closantel,1.94038,20200805,serial; see notes,PD1074,2,,,
p004,C11,48h,10,15hHB101_20200813,DMSO,1,closantel,1.94038,20200805,serial; see notes,CX11314,2,,,
p004,C12,48h,10,15hHB101_20200813,DMSO,1,closantel,1.94038,20200805,serial; see notes,JU775,2,,,
p004,D01,48h,10,15hHB101_20200813,DMSO,1,closantel,4.26883,20200805,serial; see notes,DL238,2,,,
p004,D02,48h,10,15hHB101_20200813,DMSO,1,closantel,4.26883,20200805,serial; see notes,MY16,2,,,
p004,D03,48h,10,15hHB101_20200813,DMSO,1,closantel,4.26883,20200805,serial; see notes,CB4856,2,,,
p004,D04,48h,10,15hHB101_20200813,DMSO,1,closantel,4.26883,20200805,serial; see notes,PD1074,2,,,
p004,D05,48h,10,15hHB101_20200813,DMSO,1,closantel,4.26883,20200805,serial; see notes,CX11314,2,,,
p004,D06,48h,10,15hHB101_20200813,DMSO,1,closantel,4.26883,20200805,serial; see notes,JU775,2,,,
p004,D07,48h,10,15hHB101_20200813,DMSO,1,closantel,4.26883,20200805,serial; see notes,DL238,2,,,
p004,D09,48h,10,15hHB101_20200813,DMSO,1,closantel,4.26883,20200805,serial; see notes,CB4856,2,,,
p004,D10,48h,10,15hHB101_20200813,DMSO,1,closantel,4.26883,20200805,serial; see notes,PD1074,2,,,
p004,D11,48h,10,15hHB101_20200813,DMSO,1,closantel,4.26883,20200805,serial; see notes,CX11314,2,,,
p004,D12,48h,10,15hHB101_20200813,DMSO,1,closantel,4.26883,20200805,serial; see notes,JU775,2,,,
p004,E01,48h,10,15hHB101_20200813,DMSO,1,closantel,9.39144,20200805,serial; see notes,DL238,2,,,
p004,E02,48h,10,15hHB101_20200813,DMSO,1,closantel,9.39144,20200805,serial; see notes,MY16,2,,,
p004,E03,48h,10,15hHB101_20200813,DMSO,1,closantel,9.39144,20200805,serial; see notes,CB4856,2,,,
p004,E04,48h,10,15hHB101_20200813,DMSO,1,closantel,9.39144,20200805,serial; see notes,PD1074,2,,,
p004,E05,48h,10,15hHB101_20200813,DMSO,1,closantel,9.39144,20200805,serial; see notes,CX11314,2,,,
p004,E06,48h,10,15hHB101_20200813,DMSO,1,closantel,9.39144,20200805,serial; see notes,JU775,2,,,
p004,E07,48h,10,15hHB101_20200813,DMSO,1,closantel,9.39144,20200805,serial; see notes,DL238,2,,,
p004,E09,48h,10,15hHB101_20200813,DMSO,1,closantel,9.39144,20200805,serial; see notes,CB4856,2,,,
p004,E10,48h,10,15hHB101_20200813,DMSO,1,closantel,9.39144,20200805,serial; see notes,PD1074,2,,,
p004,E11,48h,10,15hHB101_20200813,DMSO,1,closantel,9.39144,20200805,serial; see notes,CX11314,2,,,
p004,E12,48h,10,15hHB101_20200813,DMSO,1,closantel,9.39144,20200805,serial; see notes,JU775,2,,,
p004,F01,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,DL238,2,,,
p004,F02,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,MY16,2,,,
p004,F03,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,CB4856,2,,,
p004,F04,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,PD1074,2,,,
p004,F05,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,CX11314,2,,,
p004,F06,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,JU775,2,,,
p004,F07,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,DL238,2,,,
p004,F09,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,CB4856,2,,,
p004,F10,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,PD1074,2,,,
p004,F11,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,CX11314,2,,,
p004,F12,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,JU775,2,,,
p004,G01,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,DL238,2,,,
p004,G02,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,MY16,2,,,
p004,G03,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,CB4856,2,,,
p004,G04,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,PD1074,2,,,
p004,G05,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,CX11314,2,,,
p004,G06,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,JU775,2,,,
p004,G07,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,DL238,2,,,
p004,G09,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,CB4856,2,,,
p004,G10,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,PD1074,2,,,
p004,G11,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,CX11314,2,,,
p004,G12,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,JU775,2,,,
p004,H01,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,DL238,2,,,
p004,H02,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,MY16,2,,,
p004,H03,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,CB4856,2,,,
p004,H04,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,PD1074,2,,,
p004,H05,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,CX11314,2,,,
p004,H06,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,JU775,2,,,
p004,H07,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,DL238,2,,,
p004,H09,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,CB4856,2,,,
p004,H10,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,PD1074,2,,,
p004,H11,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,CX11314,2,,,
p004,H12,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,JU775,2,,,
p005,A01,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,PD1074,3,,,
p005,A02,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,CX11314,3,,,
p005,A03,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,JU775,3,,,
p005,A04,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,DL238,3,,,
p005,A05,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,MY16,3,,,
p005,A06,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,CB4856,3,,,
p005,A07,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,PD1074,3,,,
p005,A08,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,CX11314,3,,,
p005,A10,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,DL238,3,,,
p005,A11,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,MY16,3,,,
p005,A12,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,CB4856,3,,,
p005,B01,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,PD1074,3,,,
p005,B02,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,CX11314,3,,,
p005,B03,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,JU775,3,,,
p005,B04,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,DL238,3,,,
p005,B05,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,MY16,3,,,
p005,B06,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,CB4856,3,,,
p005,B07,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,PD1074,3,,,
p005,B08,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,CX11314,3,,,
p005,B10,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,DL238,3,,,
p005,B11,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,MY16,3,,,
p005,B12,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,CB4856,3,,,
p005,C01,48h,10,15hHB101_20200813,DMSO,1,closantel,1.94038,20200805,serial; see notes,PD1074,3,,,
p005,C02,48h,10,15hHB101_20200813,DMSO,1,closantel,1.94038,20200805,serial; see notes,CX11314,3,,,
p005,C03,48h,10,15hHB101_20200813,DMSO,1,closantel,1.94038,20200805,serial; see notes,JU775,3,,,
p005,C04,48h,10,15hHB101_20200813,DMSO,1,closantel,1.94038,20200805,serial; see notes,DL238,3,,,
p005,C05,48h,10,15hHB101_20200813,DMSO,1,closantel,1.94038,20200805,serial; see notes,MY16,3,,,
p005,C06,48h,10,15hHB101_20200813,DMSO,1,closantel,1.94038,20200805,serial; see notes,CB4856,3,,,
p005,C07,48h,10,15hHB101_20200813,DMSO,1,closantel,1.94038,20200805,serial; see notes,PD1074,3,,,
p005,C08,48h,10,15hHB101_20200813,DMSO,1,closantel,1.94038,20200805,serial; see notes,CX11314,3,,,
p005,C10,48h,10,15hHB101_20200813,DMSO,1,closantel,1.94038,20200805,serial; see notes,DL238,3,,,
p005,C11,48h,10,15hHB101_20200813,DMSO,1,closantel,1.94038,20200805,serial; see notes,MY16,3,,,
p005,C12,48h,10,15hHB101_20200813,DMSO,1,closantel,1.94038,20200805,serial; see notes,CB4856,3,,,
p005,D01,48h,10,15hHB101_20200813,DMSO,1,closantel,4.26883,20200805,serial; see notes,PD1074,3,,,
p005,D02,48h,10,15hHB101_20200813,DMSO,1,closantel,4.26883,20200805,serial; see notes,CX11314,3,,,
p005,D03,48h,10,15hHB101_20200813,DMSO,1,closantel,4.26883,20200805,serial; see notes,JU775,3,,,
p005,D04,48h,10,15hHB101_20200813,DMSO,1,closantel,4.26883,20200805,serial; see notes,DL238,3,,,
p005,D05,48h,10,15hHB101_20200813,DMSO,1,closantel,4.26883,20200805,serial; see notes,MY16,3,,,
p005,D06,48h,10,15hHB101_20200813,DMSO,1,closantel,4.26883,20200805,serial; see notes,CB4856,3,,,
p005,D07,48h,10,15hHB101_20200813,DMSO,1,closantel,4.26883,20200805,serial; see notes,PD1074,3,,,
p005,D08,48h,10,15hHB101_20200813,DMSO,1,closantel,4.26883,20200805,serial; see notes,CX11314,3,,,
p005,D10,48h,10,15hHB101_20200813,DMSO,1,closantel,4.26883,20200805,serial; see notes,DL238,3,,,
p005,D11,48h,10,15hHB101_20200813,DMSO,1,closantel,4.26883,20200805,serial; see notes,MY16,3,,,
p005,D12,48h,10,15hHB101_20200813,DMSO,1,closantel,4.26883,20200805,serial; see notes,CB4856,3,,,
p005,E01,48h,10,15hHB101_20200813,DMSO,1,closantel,9.39144,20200805,serial; see notes,PD1074,3,,,
p005,E02,48h,10,15hHB101_20200813,DMSO,1,closantel,9.39144,20200805,serial; see notes,CX11314,3,,,
p005,E03,48h,10,15hHB101_20200813,DMSO,1,closantel,9.39144,20200805,serial; see notes,JU775,3,,,
p005,E04,48h,10,15hHB101_20200813,DMSO,1,closantel,9.39144,20200805,serial; see notes,DL238,3,,,
p005,E05,48h,10,15hHB101_20200813,DMSO,1,closantel,9.39144,20200805,serial; see notes,MY16,3,,,
p005,E06,48h,10,15hHB101_20200813,DMSO,1,closantel,9.39144,20200805,serial; see notes,CB4856,3,,,
p005,E07,48h,10,15hHB101_20200813,DMSO,1,closantel,9.39144,20200805,serial; see notes,PD1074,3,,,
p005,E08,48h,10,15hHB101_20200813,DMSO,1,closantel,9.39144,20200805,serial; see notes,CX11314,3,,,
p005,E10,48h,10,15hHB101_20200813,DMSO,1,closantel,9.39144,20200805,serial; see notes,DL238,3,,,
p005,E11,48h,10,15hHB101_20200813,DMSO,1,closantel,9.39144,20200805,serial; see notes,MY16,3,,,
p005,E12,48h,10,15hHB101_20200813,DMSO,1,closantel,9.39144,20200805,serial; see notes,CB4856,3,,,
p005,F01,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,PD1074,3,,,
p005,F02,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,CX11314,3,,,
p005,F03,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,JU775,3,,,
p005,F04,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,DL238,3,,,
p005,F05,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,MY16,3,,,
p005,F06,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,CB4856,3,,,
p005,F07,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,PD1074,3,,,
p005,F08,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,CX11314,3,,,
p005,F10,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,DL238,3,,,
p005,F11,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,MY16,3,,,
p005,F12,48h,10,15hHB101_20200813,DMSO,1,closantel,20.66116,20200805,serial; see notes,CB4856,3,,,
p005,G01,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,PD1074,3,,,
p005,G02,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,CX11314,3,,,
p005,G03,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,JU775,3,,,
p005,G04,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,DL238,3,,,
p005,G05,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,MY16,3,,,
p005,G06,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,CB4856,3,,,
p005,G07,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,PD1074,3,,,
p005,G08,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,CX11314,3,,,
p005,G10,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,DL238,3,,,
p005,G11,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,MY16,3,,,
p005,G12,48h,10,15hHB101_20200813,DMSO,1,closantel,45.45455,20200805,serial; see notes,CB4856,3,,,
p005,H01,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,PD1074,3,,,
p005,H02,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,CX11314,3,,,
p005,H03,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,JU775,3,,,
p005,H04,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,DL238,3,,,
p005,H05,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,MY16,3,,,
p005,H06,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,CB4856,3,,,
p005,H07,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,PD1074,3,,,
p005,H08,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,CX11314,3,,,
p005,H10,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,DL238,3,,,
p005,H11,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,MY16,3,,,
p005,H12,48h,10,15hHB101_20200813,DMSO,1,closantel,100,20200805,serial; see notes,CB4856,3,,,
p006,A01,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,PD1074,3,,,
p006,A02,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,CX11314,3,,,
p006,A03,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,JU775,3,,,
p006,A04,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,DL238,3,,,
p006,A05,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,MY16,3,,,
p006,A06,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,CB4856,3,,,
p006,A07,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,PD1074,3,,,
p006,A08,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,CX11314,3,,,
p006,A10,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,DL238,3,,,
p006,A11,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,MY16,3,,,
p006,B01,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,PD1074,3,,,
p006,B02,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,CX11314,3,,,
p006,B03,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,JU775,3,,,
p006,B04,48h,10,15hHB101_20200813,DMSO,1,closantel,0.88199,20200805,serial; see notes,DL238,3,,,
